"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Come along &amp; lend a helping hand this Fri 10am in the community garden.We are also planning to add a bit of festive‚Ä¶ https://t.co/FSRJdPNkqD",FALSE,2,NA,2016-11-08 07:18:51,TRUE,NA,"795888294856970240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eppinginbloom",4,FALSE,FALSE,NA,NA
"RT @LearnatECVS: If you're popping into @Tesco_SouthWest Exeter stores this weekend, don't forget to vote for our Community Paradise Garden‚Ä¶",FALSE,0,NA,2016-11-08 07:08:47,FALSE,NA,"795885763485437952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CoLabExeter",7,TRUE,FALSE,NA,NA
"RT @LearnatECVS: If you're popping into @Tesco_SouthWest Exeter stores this weekend, don't forget to vote for our Community Paradise Garden‚Ä¶",FALSE,0,NA,2016-11-08 07:08:47,FALSE,NA,"795885763409874944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SimonExCVS",7,TRUE,FALSE,NA,NA
"#StudySunshineCoast ambassador Koen Ruijrok is having a blast watering his veggies at Buddina Community GardenÌ†ΩÌ≤¶Ì†ºÌºøÌ†ºÌº± https://t.co/ZHrAlZ84r8",FALSE,4,NA,2016-11-08 07:00:47,FALSE,NA,"795883748562792448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","StudySCoast",0,FALSE,FALSE,NA,NA
"Hlakanang cr√®che veggie garden in the Thabo Mbeki community

Just a short update and thank you. Hlakanang‚Äôs... https://t.co/Qqn8VKQWgy",FALSE,0,NA,2016-11-08 06:49:11,FALSE,NA,"795880831650824192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SeedsofAfricaSA",0,FALSE,FALSE,NA,NA
"¬£1,000 of seeds donated to Durham community garden - County Durham news - NewsLocker - https://t.co/aDL2sk5RlW",FALSE,1,NA,2016-11-08 06:31:19,FALSE,NA,"795876334119419904",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","KirstiejHudson",0,FALSE,FALSE,NA,NA
"Nice coverage of The Cape community garden in today's Sentinel Times, we are proud that our produce is finding a... https://t.co/ZGKVd0pvDi",FALSE,5,NA,2016-11-08 06:29:25,FALSE,NA,"795875855318839296",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LiveAtTheCape",1,FALSE,FALSE,NA,NA
"RT @phkule: EARLIER: National minorities marched from the CMO to Sunken Garden to hold a cultural integration with the UP community.  #Lakb‚Ä¶",FALSE,0,NA,2016-11-08 06:24:20,FALSE,NA,"795874575431049216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","majoygrefaldo",44,TRUE,FALSE,NA,NA
"RT @CRTNorthEast: Thanks for those voting for #Naburn Community Garden in @tesco #BagsofHelp in York! Still time to help make a difference‚Ä¶",FALSE,0,NA,2016-11-08 06:03:54,FALSE,NA,"795869436469280768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkPenny1",6,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 05:50:45,FALSE,NA,"795866127276634112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliciaHurle",8,TRUE,FALSE,NA,NA
"@dale_dixon Thanks for following! Find out more about our #Community Supported Agriculture garden! https://t.co/90omyWpWXZ",FALSE,1,"dale_dixon",2016-11-08 05:05:04,FALSE,NA,"795854630966194177","338007458","<a href=""http://www.audiense.com"" rel=""nofollow"">AudienseCo</a>","OldLandsCSA",0,FALSE,FALSE,NA,NA
"Project GROW continues to grow great leaders in the garden and the community thanks to Gardopia and Stephen Lucke!",FALSE,0,NA,2016-11-08 05:00:46,FALSE,NA,"795853545106972672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sa_heals",0,FALSE,FALSE,NA,NA
"Military veteran starts organic backyard garden https://t.co/VMjwy6gcTq https://t.co/yfJrYnCgPE",FALSE,0,NA,2016-11-08 04:31:37,FALSE,NA,"795846209244016640",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dedouble",0,FALSE,FALSE,NA,NA
"Brownwood Community Garden hosts annual dinner this Saturday https://t.co/xEJaf2QBI2",FALSE,1,NA,2016-11-08 04:29:45,FALSE,NA,"795845742309048320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BwdBulletin",0,FALSE,FALSE,NA,NA
"RT @MoRUSNYC: Live election night screening La Plaza community garden https://t.co/YXYBMCfd8P",FALSE,0,NA,2016-11-08 03:58:35,FALSE,NA,"795837897928806400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siempre1907",3,TRUE,FALSE,NA,NA
"RT @NYRP: One of our last events of the year, join us for a community compost work day in Aberdeen #Community #Garden!
https://t.co/AFxabJs‚Ä¶",FALSE,0,NA,2016-11-08 03:56:43,FALSE,NA,"795837426967134208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siempre1907",3,TRUE,FALSE,NA,NA
"https://t.co/JxMVX0mswQ
Day before election.
Watching robins eat berries
in full sunlight.",FALSE,0,NA,2016-11-08 03:50:29,FALSE,NA,"795835861141164032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mainekestrel",0,FALSE,FALSE,NA,NA
"RT @GregSMBC: Over the weekend our Community Garden harvest surpassed 2,000 lbs. A ton of produce for hungry people in our community. Way t‚Ä¶",FALSE,0,NA,2016-11-08 03:37:58,FALSE,NA,"795832708182245376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SMBCLouCollege",3,TRUE,FALSE,NA,NA
"RT @GuelphTheatre: The Giant's Garden cast &amp; crew are digging into rehearsals unravelling the written word. See this spectacular tale and s‚Ä¶",FALSE,0,NA,2016-11-08 03:34:43,FALSE,NA,"795831893111537665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuelphBugle",1,TRUE,FALSE,NA,NA
"Am i getting better at corporate art? Are my ideas making it out of the parking lot? (is it really a community garden now??)",FALSE,1,NA,2016-11-08 03:31:20,FALSE,NA,"795831039549669376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jOckay1",0,FALSE,FALSE,NA,NA
"RT @pettitt_phil: Erko church community garden #needs #love #heritagegardens #communitygreening ...project needs some promotion @auscaths h‚Ä¶",FALSE,0,NA,2016-11-08 03:26:00,FALSE,NA,"795829699574382592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","susanlunenburg",2,TRUE,FALSE,NA,NA
"When #Langwarrin Community Garden opened recently, the Replas Trex decking display trailer set the perfect stage https://t.co/7iGlC17w1q",FALSE,1,NA,2016-11-08 03:17:01,FALSE,NA,"795827436512509952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ReplasProducts",0,FALSE,FALSE,NA,NA
"RT @fashionstyle_us: Hidden Gem Of New York: Liz Christy Community Garden https://t.co/NgW8EEdsKN",FALSE,0,NA,2016-11-08 03:16:36,FALSE,NA,"795827331256516610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",1,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 03:15:54,FALSE,NA,"795827156488224768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaxgma3235",8,TRUE,FALSE,NA,NA
"RT @TOPublicHealth: Want to organize a community #garden? Now is the time to start planning for next year's harvest: https://t.co/5AlC5UnCp‚Ä¶",FALSE,0,NA,2016-11-08 03:15:34,FALSE,NA,"795827072379789312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Culinarymomma07",3,TRUE,FALSE,NA,NA
"RT @MoRUSNYC: Live election night screening La Plaza community garden https://t.co/YXYBMCfd8P",FALSE,0,NA,2016-11-08 03:14:54,FALSE,NA,"795826905459126273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",3,TRUE,FALSE,NA,NA
"The Giant's Garden cast &amp; crew are digging into rehearsals unravelling the written word. See this spectacular tale‚Ä¶ https://t.co/B6kWr6b1j6",FALSE,2,NA,2016-11-08 03:14:44,TRUE,NA,"795826863285354497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GuelphTheatre",1,FALSE,FALSE,NA,NA
"RT @NYRP: One of our last events of the year, join us for a community compost work day in Aberdeen #Community #Garden!
https://t.co/AFxabJs‚Ä¶",FALSE,0,NA,2016-11-08 03:14:41,FALSE,NA,"795826848374591488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",3,TRUE,FALSE,NA,NA
"RT @PVCGarden_NYC: A late night visitor to Pleasant Village Community Garden, seen on Saturday night. #Rocky #Eastharlem https://t.co/XwxHu‚Ä¶",FALSE,0,NA,2016-11-08 03:13:19,FALSE,NA,"795826507096662016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siempre1907",3,TRUE,FALSE,NA,NA
"RT @healthforyouths: We had a lovely visit at our Skyline Community Garden from our friends at @greenthumbgrows on Friday 11/4. https://t.c‚Ä¶",FALSE,0,NA,2016-11-08 03:13:04,FALSE,NA,"795826445348179968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",5,TRUE,FALSE,NA,NA
"RT @PVCGarden_NYC: A late night visitor to Pleasant Village Community Garden, seen on Saturday night. #Rocky #Eastharlem https://t.co/XwxHu‚Ä¶",FALSE,0,NA,2016-11-08 03:12:50,FALSE,NA,"795826382752411656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","quick13",3,TRUE,FALSE,NA,NA
"RT @PVCGarden_NYC: A late night visitor to Pleasant Village Community Garden, seen on Saturday night. #Rocky #Eastharlem https://t.co/XwxHu‚Ä¶",FALSE,0,NA,2016-11-08 03:12:39,FALSE,NA,"795826339437809664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",3,TRUE,FALSE,NA,NA
"RT @Salamancajr80: I stopped by the Libertad Urban Farm this AM to discuss how we can continue to support this community garden - such an a‚Ä¶",FALSE,0,NA,2016-11-08 03:10:05,FALSE,NA,"795825690675474432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCCGC",2,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 03:04:27,FALSE,NA,"795824277018714112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","signetweets",8,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 03:03:13,FALSE,NA,"795823963939176448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StanHalbert",8,TRUE,FALSE,NA,NA
"Miami Gardens Councilwoman Lisa Davis and Elsi Rose and Farmer Alex of the Miramar Community Garden join us... https://t.co/VviLpfb6IS",FALSE,3,NA,2016-11-08 03:00:31,FALSE,NA,"795823283467853824",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CityofMiramar",1,FALSE,FALSE,NA,NA
"Miami Gardens Councilwoman Lisa Davis and Elsi Rose and Farmer Alex of the Miramar Community Garden join us... https://t.co/Pn5rptBQRP",FALSE,1,NA,2016-11-08 03:00:30,FALSE,NA,"795823280691314688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CityofMiramar",0,FALSE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 03:00:17,FALSE,NA,"795823225649426432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hopesprings46",8,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 03:00:05,FALSE,NA,"795823175137366016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beverlyhuff11",8,TRUE,FALSE,NA,NA
"RT @MattJGroves: Vandals hit Laurel County African American Heritage Center. 'KKK' spray painted in community garden. #hatecrime https://t.‚Ä¶",FALSE,0,NA,2016-11-08 02:59:44,FALSE,NA,"795823086641840129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RiskyLiberal",8,TRUE,FALSE,NA,NA
"Urban Tokyo community garden https://t.co/OBHJXCzoxz",FALSE,9,NA,2016-11-08 02:57:43,FALSE,NA,"795822579097497601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnny_Strategy",0,FALSE,FALSE,NA,NA
"How to create a community garden- https://t.co/WarSQH8Mat",FALSE,0,NA,2016-11-08 02:45:10,FALSE,NA,"795819421390565376",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","regenleadership",0,FALSE,FALSE,NA,NA
"Dropped by the Mataura Community Garden y'day. Barbara &amp; John Cunningham do an incredible job to provide vegetables‚Ä¶ https://t.co/r69wzl9JUK",FALSE,3,NA,2016-11-08 02:37:22,TRUE,NA,"795817460335157248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddBarclayMP",0,FALSE,FALSE,NA,NA
"@passthepistil Jumping in for a few minutes. Community garden meeting to discuss our Seedy Saturday tonight. #gardenchat",FALSE,2,"passthepistil",2016-11-08 02:34:22,FALSE,"795816364707495936","795816704592867328","623866803","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deltagardener",0,FALSE,FALSE,NA,NA
"Job opening: PRN Medical Assistant #garden_city #jobs https://t.co/Z3npef6nJV",FALSE,0,NA,2016-11-08 02:32:36,FALSE,NA,"795816260818771968",NA,"<a href=""http://community-scene.com"" rel=""nofollow"">Community Scene Local Jobs</a>","local_careers",0,FALSE,FALSE,NA,NA
"RT @GregSMBC: Over the weekend our Community Garden harvest surpassed 2,000 lbs. A ton of produce for hungry people in our community. Way t‚Ä¶",FALSE,0,NA,2016-11-08 02:15:11,FALSE,NA,"795811874658983937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahweth25",3,TRUE,FALSE,NA,NA
"RT @GregSMBC: Over the weekend our Community Garden harvest surpassed 2,000 lbs. A ton of produce for hungry people in our community. Way t‚Ä¶",FALSE,0,NA,2016-11-08 02:05:41,FALSE,NA,"795809486871134208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnWeberKy",3,TRUE,FALSE,NA,NA
"RT @ucfoodobserver: #gardenchat RT @soulphoodie: Man cultivates garden + community on street known for homicides https://t.co/ENJGhnlmrl ht‚Ä¶",FALSE,0,NA,2016-11-08 02:01:38,FALSE,NA,"795808468154322944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianHalweil",1,TRUE,FALSE,NA,NA
"RT @phkule: EARLIER: National minorities marched from the CMO to Sunken Garden to hold a cultural integration with the UP community.  #Lakb‚Ä¶",FALSE,0,NA,2016-11-08 02:01:31,FALSE,NA,"795808438697619462",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thetigeRAD",44,TRUE,FALSE,NA,NA
"#gardenchat RT @soulphoodie: Man cultivates garden + community on street known for homicides https://t.co/ENJGhnlmrl https://t.co/GMqKg6FJ6r",FALSE,3,NA,2016-11-08 02:00:44,FALSE,NA,"795808242119143424",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ucfoodobserver",1,FALSE,FALSE,NA,NA
"RT @phkule: EARLIER: National minorities marched from the CMO to Sunken Garden to hold a cultural integration with the UP community.  #Lakb‚Ä¶",FALSE,0,NA,2016-11-08 01:52:39,FALSE,NA,"795806203804688384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsaMAYracle",44,TRUE,FALSE,NA,NA
"RT @Singapore_HDB: Bidadari will soon be developed as a vibrant home for our residents, and a community in the garden. https://t.co/UDjpNCT‚Ä¶",FALSE,0,NA,2016-11-08 01:42:50,FALSE,NA,"795803736866058253",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phdTeam",5,TRUE,FALSE,NA,NA
"Over the weekend our Community Garden harvest surpassed 2,000 lbs. A ton of produce for hungry people in our community. Way to go SMBC!",FALSE,5,NA,2016-11-08 01:31:01,FALSE,NA,"795800763083661313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregSMBC",3,FALSE,FALSE,NA,NA
"Job opening: Universal Associate - Roseburg/Garden Valley #roseburg #jobs https://t.co/nsAigi3WEr",FALSE,0,NA,2016-11-08 01:26:04,FALSE,NA,"795799516536401923",NA,"<a href=""https://community-scene.com"" rel=""nofollow"">Community Scene</a>","community_scene",0,FALSE,FALSE,NA,NA
"RT @TheThreeColts: Community Pub in the Heart of Buckhurst Hill . 
Popular with all ages and Family Friendly 
Central Line location 
Beer G‚Ä¶",FALSE,0,NA,2016-11-08 00:50:57,FALSE,NA,"795790676919283712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EssexPR",5,TRUE,FALSE,NA,NA
"Erko church community garden #needs #love #heritagegardens #communitygreening ...project needs some promotion‚Ä¶ https://t.co/cyLURkikBG",FALSE,11,NA,2016-11-08 00:44:26,TRUE,NA,"795789037491535872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pettitt_phil",2,FALSE,FALSE,NA,NA
"RT @PhillyH2O: New Blog Post Philadelphia Water Department Joins Community in Celebrating Washington Lane Rain Garden Managing... https://t‚Ä¶",FALSE,0,NA,2016-11-08 00:23:16,FALSE,NA,"795783710897475584",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TableFountainPs",1,TRUE,FALSE,NA,NA
"On Sunday we planted Daffodils at the beach 91st St. community garden in #RockawayBeach  #DaffodiProject @NY4P https://t.co/sKddaQEQuU",FALSE,3,NA,2016-11-08 00:20:07,FALSE,NA,"795782918950023170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glorifiedtomato",0,FALSE,FALSE,NA,NA
"RT @newsunrisingpgh: .@growpittsburgh seeks Community Garden Coordinator w passion for food justice: maintain gardens, outreach &amp; teach! ht‚Ä¶",FALSE,0,NA,2016-11-08 00:20:04,FALSE,NA,"795782908543909888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CitizenCityPGH",1,TRUE,FALSE,NA,NA
"New Blog Post Philadelphia Water Department Joins Community in Celebrating Washington Lane Rain Garden Managing... https://t.co/H8kQmBlNCA",FALSE,1,NA,2016-11-08 00:20:04,FALSE,NA,"795782904718696454",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PhillyH2O",1,FALSE,FALSE,NA,NA
"RT @IrrTenko: „Éâ„Ç§„ÉÑ„ÅÆ„Éü„É•„É≥„Éò„É≥Â∏Ç„Åß„ÄÅÈõ£Ê∞ë„Ç≠„É£„É≥„Éó„ÅÆÈ®íÈü≥„ÇÑÈõ£Ê∞ë„ÅÆÁ¥†Ë°å„Å™„Å©„Åã„ÇâÂú∞Âüü„ÇíÂÆà„Çã„Åü„ÇÅ„ÄÅ„Éô„É´„É™„É≥„ÅÆÂ£Å„Çà„ÇäÈ´ò„ÅÑÔºìÔºéÔºñÔΩç„ÅÆÂ£Å„ÅåÂª∫Ë®≠„Åï„Çå„ÄÅ„ÇÇ„ÅÜ„Åô„ÅêÂÆåÊàê„Åô„Çã‰∫àÂÆö„ÄÇÂú∞Âüü‰ΩèÊ∞ë„Å´„Çà„Çã„ÄÅ‰ΩèÂÆÖ‰æ°Ê†º„ÅÆÊö¥ËêΩ„Å™„Å©„ÇíÊá∏Âøµ„Åó„Å¶„ÅÆË¶ÅË´ã„Çí„ÄÅË°åÊîøË£ÅÂà§ÊâÄ„ÅåË™ç„ÇÅ„Åü„ÇÇ„ÅÆ„ÄÇ
https://t.co/‚Ä¶",FALSE,0,NA,2016-11-08 00:07:11,FALSE,NA,"795779666334216192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3773_garden",3887,TRUE,FALSE,NA,NA
"RT @KaiaOCS: Community garden + mini-pitch + yoga = holistic approach for urban youth. @OrlandoCitySC @MLSWORKS @ussoccerfndn @BGCA_Clubs #‚Ä¶",FALSE,0,NA,2016-11-07 23:53:16,FALSE,NA,"795776163570393088",NA,"<a href=""https://twitter.com/settings/devices?success=true"" rel=""nofollow"">masterurbody</a>","MasterURbody",1,TRUE,FALSE,NA,NA
"RT @vixenvalentino: Military veteran starts organic backyard garden https://t.co/gEDNYKTVW2 @H_O_G_",FALSE,0,NA,2016-11-07 23:52:37,FALSE,NA,"795775998872735744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H_O_G_",3,TRUE,FALSE,NA,NA
"@_Bitter_Actor thank you, it lives in the community garden. After the video I set down the phone and caught it and held it for a minute! :)",FALSE,2,"_Bitter_Actor",2016-11-07 23:38:15,FALSE,"795771072792576001","795772382547841024","83052087","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karudden",0,FALSE,FALSE,NA,NA
"RT @KiltronXEnviro: #Elementary #School #Students Sickened By #Veggies From Community Garden? ‚Äì #CBS #Los Angeles | SayNoToPesticides https‚Ä¶",FALSE,0,NA,2016-11-07 23:26:02,FALSE,NA,"795769307804344325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiltronXEnviro",1,TRUE,FALSE,NA,NA
"RT @CleanStJohns: Garden to garden, Memorial's wonderful pilot composting program! https://t.co/ZVeDGJrNqt",FALSE,0,NA,2016-11-07 23:23:58,FALSE,NA,"795768790076289025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liliajackman",1,TRUE,FALSE,NA,NA
"Community garden + mini-pitch + yoga = holistic approach for urban youth. @OrlandoCitySC @MLSWORKS @ussoccerfndn‚Ä¶ https://t.co/Anw6VCeuap",FALSE,7,NA,2016-11-07 23:18:19,TRUE,NA,"795767368492470272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaiaOCS",1,FALSE,FALSE,NA,NA
"RT @StWerbsCityFarm: Please vote for us today to win ¬£10k to build an accessible community growing garden - https://t.co/PDqQpc6GlW https:/‚Ä¶",FALSE,0,NA,2016-11-07 23:18:17,FALSE,NA,"795767357146857472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lawrence_Duck",1,TRUE,FALSE,NA,NA
"Hate when people parked in space next to my community garden plot idle engine extended periods to nap or eat lunch w' AC on. Happens a lot.",FALSE,2,NA,2016-11-07 23:13:30,FALSE,NA,"795766154509709318",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GaryRidesBikes",0,FALSE,FALSE,NA,NA
"Thanks New Leaf Community Garden in Newnan for donating the beautiful rosemary and mint! It made our night very spe‚Ä¶ https://t.co/FxXYr8bxgL",FALSE,1,NA,2016-11-07 23:12:47,TRUE,NA,"795765974372909056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nccforme",0,FALSE,FALSE,NA,NA
"RT @PhillyH2O: Join us to cut the ribbon at a #CleanWatersPHL rain garden that manages #stormwater at the Washington Lane station: https://‚Ä¶",FALSE,0,NA,2016-11-07 23:07:10,FALSE,NA,"795764559499894784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenphillyblog",3,TRUE,FALSE,NA,NA
"Vote today for a new community garden in Seaforth #womenssuits https://t.co/CuIFttXbar",FALSE,3,NA,2016-11-07 23:00:12,FALSE,NA,"795762807958630400",NA,"<a href=""http://ps1.club"" rel=""nofollow"">JCartwrightN0T</a>","LaraCarrasco01",1,FALSE,FALSE,NA,NA
"Eddy community working on our garden! Thank you for all the help.  Next step, planting. https://t.co/BK8qhX6EcT",FALSE,2,NA,2016-11-07 22:52:25,FALSE,NA,"795760849759531008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarrietEddy",0,FALSE,FALSE,NA,NA
"Yuma, Arizona ‚Äì Garden Status February 22 2015 We offer a real estate development in a 55+ gated community. This‚Ä¶ https://t.co/HuBN2TzW3s",FALSE,0,NA,2016-11-07 22:47:56,FALSE,NA,"795759718362972160",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","NewHomeAz",0,FALSE,FALSE,NA,NA
"#Belltown neighbors use funds from #FindItFixIt commty grant to liven up their #Ppatch Community Garden.‚Ä¶ https://t.co/o6rBmAKGL5",FALSE,4,NA,2016-11-07 22:46:14,TRUE,NA,"795759294369054720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeaNeighborhood",1,FALSE,FALSE,NA,NA
"Military veteran starts organic backyard garden https://t.co/gEDNYKTVW2 @H_O_G_",FALSE,2,NA,2016-11-07 22:43:35,FALSE,NA,"795758625876754432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vixenvalentino",3,FALSE,FALSE,NA,NA
"I'm at La Colina Community Garden in San Jose, CA https://t.co/ZE88ib4Wse",FALSE,1,NA,2016-11-07 22:39:22,FALSE,NA,"795757564122243072",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","M3g4d37h",0,FALSE,FALSE,"-121.81039927","37.2355084"
"RT @ptbodialogues: Congrats to @PtboPollinators celebrating 1 yr anniversary! Keep up the amazing work! #garden #pollination #bees #Ptbo #c‚Ä¶",FALSE,0,NA,2016-11-07 22:29:45,FALSE,NA,"795755144784842752",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","PtboCanada",2,TRUE,FALSE,NA,NA
"Job opening: Unit Assistant - Surgical Services #garden_city #jobs https://t.co/e14X8bG9tw",FALSE,0,NA,2016-11-07 22:28:28,FALSE,NA,"795754822452609024",NA,"<a href=""http://community-scene.com"" rel=""nofollow"">Community Scene Local Jobs</a>","local_careers",0,FALSE,FALSE,NA,NA
